utt_id,score
LA_E_1012597,0.2611525058746338
LA_E_1013088,0.022155636921525
LA_E_1013128,0.0967051312327385
LA_E_1013208,0.03258280083537102
LA_E_1013283,0.22254297137260437
LA_E_1013289,0.08990582823753357
LA_E_1013341,0.020832344889640808
LA_E_1013351,0.869872510433197
LA_E_1013369,0.02390282042324543
LA_E_1013405,0.12262041866779327
LA_E_1013410,0.038645144551992416
LA_E_1013609,0.02030755952000618
LA_E_1013639,0.038336966186761856
LA_E_1013757,0.015462827868759632
LA_E_1014016,0.06916287541389465
LA_E_1014345,0.02274797484278679
LA_E_1014480,0.3458430767059326
LA_E_1014516,0.06846580654382706
LA_E_1014644,0.03223361074924469
LA_E_1014715,0.6605578660964966
LA_E_1015234,0.06639590859413147
LA_E_1015388,0.019629595801234245
LA_E_1015427,0.14078651368618011
LA_E_1015484,0.5372268557548523
LA_E_1015629,0.9935083389282227
LA_E_1015648,0.029042702168226242
LA_E_1015820,0.3172599673271179
LA_E_1015860,0.025781739503145218
LA_E_1015933,0.9308570027351379
LA_E_1016280,0.0517922043800354
LA_E_1016317,0.0896109789609909
LA_E_1016540,0.0289117731153965
LA_E_1016620,0.06955751031637192
LA_E_1016826,0.48398470878601074
LA_E_1017049,0.9714378714561462
LA_E_1017080,0.039257511496543884
LA_E_1017239,0.0508369617164135
LA_E_1017318,0.03126746043562889
LA_E_1017665,0.025042546913027763
LA_E_1017673,0.02393638715147972
LA_E_1017763,0.25299447774887085
LA_E_1018246,0.1355176717042923
LA_E_1018400,0.022226233035326004
LA_E_1018407,0.02995392121374607
LA_E_1018538,0.029791459441184998
LA_E_1018706,0.03683912754058838
LA_E_1018975,0.8072013854980469
LA_E_1018997,0.9518336653709412
LA_E_1019043,0.028413858264684677
LA_E_1019133,0.029688837006688118
LA_E_1019297,0.2624764144420624
LA_E_1019441,0.17625676095485687
LA_E_1019489,0.43302062153816223
LA_E_1019819,0.886311411857605
LA_E_1019869,0.030567632988095284
LA_E_1019903,0.16710199415683746
LA_E_1019949,0.03492817282676697
LA_E_1020138,0.026640886440873146
LA_E_1020167,0.02089153602719307
LA_E_1020177,0.17131918668746948
LA_E_1020219,0.02980121783912182
LA_E_1020598,0.03655323386192322
LA_E_1020651,0.3718585968017578
LA_E_1021342,0.01897207275032997
LA_E_1021626,0.5695770978927612
LA_E_1021659,0.0659586563706398
LA_E_1021884,0.24072304368019104
LA_E_1022180,0.025618258863687515
LA_E_1022202,0.02869710884988308
LA_E_1022330,0.13972754776477814
LA_E_1022506,0.5664646029472351
LA_E_1022511,0.9940416216850281
LA_E_1022652,0.04953162744641304
LA_E_1022956,0.6232870817184448
LA_E_1023303,0.9773509502410889
LA_E_1023305,0.27965524792671204
LA_E_1023406,0.09465187788009644
LA_E_1023447,0.9912942051887512
LA_E_1023514,0.026969654485583305
LA_E_1023616,0.02735523134469986
LA_E_1023715,0.029111571609973907
LA_E_1023808,0.022369572892785072
LA_E_1023824,0.9829886555671692
LA_E_1023887,0.03322810307145119
LA_E_1023930,0.1510997861623764
LA_E_1024051,0.03629274666309357
LA_E_1024164,0.9558428525924683
LA_E_1024324,0.05883753299713135
LA_E_1024417,0.9930108189582825
LA_E_1024477,0.03656929358839989
LA_E_1024600,0.8381835222244263
LA_E_1024663,0.0310671404004097
LA_E_1024907,0.037475571036338806
LA_E_1024929,0.40215855836868286
LA_E_1024952,0.6227329969406128
LA_E_1025145,0.6977771520614624
LA_E_1025210,0.9805461764335632
LA_E_1025213,0.7276652455329895
LA_E_1025389,0.039362549781799316
LA_E_1025393,0.9911741614341736
LA_E_1025419,0.027171412482857704
LA_E_1025750,0.0384630523622036
LA_E_1026061,0.9549446105957031
LA_E_1026507,0.5935500860214233
LA_E_1026533,0.9910866618156433
LA_E_1026560,0.15327094495296478
LA_E_1026567,0.02889268286526203
LA_E_1026587,0.026559067890048027
LA_E_1026600,0.9302189946174622
LA_E_1027163,0.040483832359313965
LA_E_1027204,0.022721612825989723
LA_E_1027220,0.9780518412590027
LA_E_1027275,0.06003700569272041
LA_E_1027431,0.2628733515739441
LA_E_1027444,0.06440657377243042
LA_E_1027495,0.02597184106707573
LA_E_1027501,0.12161695957183838
LA_E_1027909,0.038479033857584
LA_E_1027985,0.1957067996263504
LA_E_1028077,0.20153778791427612
LA_E_1028101,0.10406989604234695
LA_E_1028173,0.02743631787598133
LA_E_1028467,0.026962049305438995
LA_E_1028501,0.02696826681494713
LA_E_1028565,0.7697856426239014
LA_E_1028769,0.03963813930749893
LA_E_1028808,0.025310365483164787
LA_E_1028811,0.02116759866476059
LA_E_1028884,0.04432319477200508
LA_E_1029132,0.03334541618824005
LA_E_1029245,0.0378410778939724
LA_E_1029259,0.9446672201156616
LA_E_1029607,0.021846575662493706
LA_E_1029650,0.028020823374390602
LA_E_1029821,0.02755255065858364
LA_E_1029849,0.027936207130551338
LA_E_1029963,0.03372756764292717
LA_E_1030028,0.027339641004800797
LA_E_1030243,0.022238733246922493
LA_E_1030253,0.03349638730287552
LA_E_1030540,0.30603381991386414
LA_E_1030568,0.03386775031685829
LA_E_1030619,0.019302425906062126
LA_E_1030819,0.9556460976600647
LA_E_1030894,0.03111051581799984
LA_E_1030995,0.7036821842193604
LA_E_1031038,0.03834332153201103
LA_E_1031204,0.03044973872601986
LA_E_1031356,0.8703340888023376
LA_E_1031574,0.01865057833492756
LA_E_1031731,0.04647710919380188
LA_E_1031837,0.08000097423791885
LA_E_1031891,0.10035675019025803
LA_E_1031917,0.024356957525014877
LA_E_1031931,0.8714422583580017
LA_E_1031941,0.4810956120491028
LA_E_1032270,0.9050418734550476
LA_E_1032354,0.029210759326815605
LA_E_1032458,0.6295401453971863
LA_E_1032595,0.034679632633924484
LA_E_1032786,0.044712185859680176
LA_E_1032821,0.032551009207963943
LA_E_1033108,0.9432117938995361
LA_E_1033230,0.9895111918449402
LA_E_1033459,0.7712578773498535
LA_E_1033477,0.03563477471470833
LA_E_1033493,0.03178360313177109
LA_E_1033624,0.09353567659854889
LA_E_1033790,0.020414425060153008
LA_E_1033817,0.03460921719670296
LA_E_1033998,0.045494746416807175
LA_E_1034120,0.9162461161613464
LA_E_1034127,0.0346217080950737
LA_E_1034162,0.2755989730358124
LA_E_1034166,0.2113744467496872
LA_E_1034211,0.024798639118671417
LA_E_1034267,0.5732809901237488
LA_E_1034414,0.2580473721027374
LA_E_1034474,0.9756371378898621
LA_E_1034718,0.2620645761489868
LA_E_1034926,0.9895691275596619
LA_E_1035053,0.06971108168363571
LA_E_1035334,0.32788175344467163
LA_E_1035613,0.8999253511428833
LA_E_1035714,0.8251726031303406
LA_E_1035785,0.2887514531612396
LA_E_1036052,0.03435591235756874
LA_E_1036257,0.053028833121061325
LA_E_1036301,0.10873334109783173
LA_E_1036359,0.04315803572535515
LA_E_1036440,0.021580107510089874
LA_E_1036636,0.04653715714812279
LA_E_1036763,0.19763700664043427
LA_E_1036786,0.6403860449790955
LA_E_1037060,0.9499565958976746
LA_E_1037093,0.028393985703587532
LA_E_1037224,0.022799799218773842
LA_E_1037559,0.3875925838947296
LA_E_1037569,0.02361368201673031
LA_E_1037676,0.04016640782356262
LA_E_1037975,0.11842718720436096
LA_E_1037984,0.0706939622759819
LA_E_1038220,0.13533836603164673
LA_E_1038440,0.2890295088291168
LA_E_1038670,0.6719838976860046
LA_E_1038682,0.31412723660469055
LA_E_1038700,0.07123254984617233
LA_E_1038782,0.27753567695617676
LA_E_1038872,0.496293842792511
LA_E_1038894,0.04370519146323204
LA_E_1038904,0.9262663722038269
LA_E_1039046,0.0379960834980011
LA_E_1039058,0.10244400799274445
LA_E_1039225,0.03759075701236725
LA_E_1039348,0.9755885601043701
LA_E_1039352,0.7353435754776001
LA_E_1039869,0.03281950205564499
LA_E_1039881,0.9929119944572449
LA_E_1039962,0.03520381450653076
LA_E_1040236,0.027912741526961327
LA_E_1040380,0.9475298523902893
LA_E_1040571,0.030499808490276337
LA_E_1040666,0.37076130509376526
LA_E_1040774,0.2783200442790985
LA_E_1040814,0.8932145833969116
LA_E_1040879,0.026503177359700203
LA_E_1040966,0.16442152857780457
LA_E_1041335,0.019038043916225433
LA_E_1041484,0.022787678986787796
LA_E_1041585,0.02995445765554905
LA_E_1041818,0.02919614687561989
LA_E_1041877,0.04260658472776413
LA_E_1041995,0.03390880301594734
LA_E_1042037,0.09610821306705475
LA_E_1042109,0.17346526682376862
LA_E_1042172,0.030876008793711662
LA_E_1042300,0.8770572543144226
LA_E_1042356,0.023925594985485077
LA_E_1042916,0.10384834557771683
LA_E_1042982,0.042284559458494186
LA_E_1043091,0.022573694586753845
LA_E_1043103,0.034076351672410965
LA_E_1043145,0.01902979426085949
LA_E_1043276,0.03654833137989044
LA_E_1043345,0.05356351658701897
LA_E_1043494,0.027847081422805786
LA_E_1043553,0.022862164303660393
LA_E_1043829,0.023942677304148674
LA_E_1043830,0.034341249614953995
LA_E_1043874,0.03694998845458031
LA_E_1043881,0.5847283005714417
LA_E_1043919,0.019100837409496307
LA_E_1044031,0.05581105500459671
LA_E_1044126,0.29085543751716614
LA_E_1044197,0.07174918800592422
LA_E_1044331,0.04425952583551407
LA_E_1044544,0.035186395049095154
LA_E_1044599,0.041003335267305374
LA_E_1044611,0.9395933747291565
LA_E_1044740,0.02854517102241516
LA_E_1044755,0.20910219848155975
LA_E_1044793,0.12771165370941162
LA_E_1044843,0.0368729904294014
LA_E_1044956,0.9797183275222778
LA_E_1045231,0.8389127850532532
LA_E_1045260,0.05080902576446533
LA_E_1045435,0.15472765266895294
LA_E_1045547,0.9694480895996094
LA_E_1045568,0.9732470512390137
LA_E_1045711,0.029145225882530212
LA_E_1045785,0.9619007110595703
LA_E_1045856,0.04957123100757599
LA_E_1046050,0.4709222912788391
LA_E_1046103,0.9409105181694031
LA_E_1046123,0.04753948748111725
LA_E_1046146,0.5131995677947998
LA_E_1046356,0.8900009393692017
LA_E_1046582,0.9534801840782166
LA_E_1046593,0.044735655188560486
LA_E_1046597,0.9798254370689392
LA_E_1046725,0.14507563412189484
LA_E_1046787,0.6998929977416992
LA_E_1047041,0.02322418801486492
LA_E_1047085,0.9899845123291016
LA_E_1047131,0.984216034412384
LA_E_1047198,0.9093793630599976
LA_E_1047397,0.14991545677185059
LA_E_1047414,0.04220970347523689
LA_E_1047426,0.22177818417549133
LA_E_1047463,0.14304879307746887
LA_E_1047582,0.021799633279442787
LA_E_1047892,0.9097808599472046
LA_E_1048076,0.49570122361183167
LA_E_1048210,0.03660100698471069
LA_E_1048407,0.952190101146698
LA_E_1048510,0.038296882063150406
LA_E_1048534,0.03196881711483002
LA_E_1048553,0.05220803618431091
LA_E_1048571,0.035873595625162125
LA_E_1048645,0.09924764931201935
LA_E_1048647,0.024737907573580742
LA_E_1048677,0.9895748496055603
LA_E_1048688,0.03135213628411293
LA_E_1048766,0.4101283848285675
LA_E_1049029,0.025639014318585396
LA_E_1049066,0.17825891077518463
LA_E_1049133,0.9169942140579224
LA_E_1049141,0.028289854526519775
LA_E_1049437,0.3476822078227997
LA_E_1049740,0.22473923861980438
LA_E_1049808,0.023562153801321983
LA_E_1050057,0.9362707734107971
LA_E_1050070,0.18551087379455566
LA_E_1050435,0.02859877049922943
LA_E_1050463,0.02049849182367325
LA_E_1050514,0.02085713855922222
LA_E_1050580,0.17628693580627441
LA_E_1050751,0.1809784173965454
LA_E_1050779,0.026291819289326668
LA_E_1051266,0.34272098541259766
LA_E_1051298,0.23108351230621338
LA_E_1051370,0.03737258166074753
LA_E_1051790,0.8834536671638489
LA_E_1052030,0.025428378954529762
LA_E_1052115,0.31023213267326355
LA_E_1052171,0.3034593462944031
LA_E_1052257,0.026461826637387276
LA_E_1052690,0.03286033496260643
LA_E_1052724,0.030880725011229515
LA_E_1052892,0.30157363414764404
LA_E_1053042,0.15014301240444183
LA_E_1053144,0.6289726495742798
LA_E_1053152,0.12803196907043457
LA_E_1053285,0.9399834871292114
LA_E_1053351,0.3222137987613678
LA_E_1053387,0.028963645920157433
LA_E_1053619,0.9914867877960205
LA_E_1053705,0.6305968761444092
LA_E_1053797,0.9929211735725403
LA_E_1053928,0.02634887583553791
LA_E_1054031,0.9665501117706299
LA_E_1054048,0.028224002569913864
LA_E_1054080,0.025596056133508682
LA_E_1054290,0.03639543056488037
LA_E_1054366,0.07975248247385025
LA_E_1054501,0.028155943378806114
LA_E_1054522,0.9939172863960266
LA_E_1054584,0.9804361462593079
LA_E_1054656,0.7304105758666992
LA_E_1054934,0.029727082699537277
LA_E_1055183,0.10476095229387283
LA_E_1055678,0.9519994854927063
LA_E_1055805,0.03866448625922203
LA_E_1056060,0.03174314647912979
LA_E_1056113,0.4364263117313385
LA_E_1056126,0.0487445704638958
LA_E_1056197,0.023424385115504265
LA_E_1056200,0.9289537072181702
LA_E_1056210,0.024435928091406822
LA_E_1056214,0.029657060280442238
LA_E_1056218,0.14267006516456604
LA_E_1056531,0.2027619332075119
LA_E_1056540,0.034993976354599
LA_E_1056542,0.027495862916111946
LA_E_1056646,0.25890618562698364
LA_E_1056654,0.03817290812730789
LA_E_1056698,0.02288748323917389
LA_E_1056887,0.02974216639995575
LA_E_1056953,0.026216816157102585
LA_E_1057033,0.06249570474028587
LA_E_1057127,0.11063586920499802
LA_E_1057333,0.7652521133422852
LA_E_1057396,0.03709759563207626
LA_E_1057546,0.030102496966719627
LA_E_1057588,0.9410524964332581
LA_E_1057598,0.9368528127670288
LA_E_1057613,0.8102731704711914
LA_E_1057817,0.8311798572540283
LA_E_1057946,0.2636653482913971
LA_E_1058106,0.8143362402915955
LA_E_1058515,0.19275733828544617
LA_E_1058631,0.03221137449145317
LA_E_1058941,0.020074190571904182
LA_E_1059090,0.0405457466840744
LA_E_1059108,0.02028081752359867
LA_E_1059112,0.89886873960495
LA_E_1059407,0.8736768960952759
LA_E_1059477,0.05958324298262596
LA_E_1059523,0.13578630983829498
LA_E_1059566,0.4724633991718292
LA_E_1059718,0.01985585130751133
LA_E_1060053,0.02517007663846016
LA_E_1060261,0.6122905015945435
LA_E_1060402,0.9368335604667664
LA_E_1060480,0.026423251256346703
LA_E_1060654,0.02919931709766388
LA_E_1060725,0.030652670189738274
LA_E_1060792,0.8126354813575745
LA_E_1060895,0.2268657684326172
LA_E_1060920,0.9645678997039795
LA_E_1061256,0.030723636969923973
LA_E_1061304,0.019653331488370895
LA_E_1061454,0.025147559121251106
LA_E_1061547,0.015020446851849556
LA_E_1061582,0.04208873584866524
LA_E_1061586,0.9949955940246582
LA_E_1061623,0.15054263174533844
LA_E_1061801,0.6673633456230164
LA_E_1061903,0.020556829869747162
LA_E_1062202,0.033393021672964096
LA_E_1062636,0.048317015171051025
LA_E_1062800,0.029549552127718925
LA_E_1062957,0.061834488064050674
LA_E_1063041,0.02609534189105034
LA_E_1063074,0.022457169368863106
LA_E_1063217,0.07352179288864136
LA_E_1063267,0.271292507648468
LA_E_1063411,0.02251267619431019
LA_E_1063675,0.03171737864613533
LA_E_1063766,0.029865408316254616
LA_E_1063767,0.7008808255195618
LA_E_1063956,0.021914063021540642
LA_E_1064405,0.03588247671723366
LA_E_1064525,0.02659539133310318
LA_E_1064540,0.9860187768936157
LA_E_1064718,0.25156545639038086
LA_E_1064731,0.03274120017886162
LA_E_1064751,0.3564547002315521
LA_E_1064839,0.07239622622728348
LA_E_1065057,0.23552650213241577
LA_E_1065223,0.6033021211624146
LA_E_1065331,0.0338701531291008
LA_E_1065344,0.17395761609077454
LA_E_1065521,0.023323792964220047
LA_E_1065582,0.027628911659121513
LA_E_1065660,0.9495941996574402
LA_E_1065662,0.06877338886260986
LA_E_1065667,0.056012459099292755
LA_E_1065678,0.31505057215690613
LA_E_1065703,0.09967662394046783
LA_E_1066005,0.3457794189453125
LA_E_1066090,0.0356438048183918
LA_E_1066342,0.03520360589027405
LA_E_1066359,0.02124820649623871
LA_E_1066368,0.038786064833402634
LA_E_1066455,0.9969684481620789
LA_E_1066571,0.9900355935096741
LA_E_1066879,0.9909666776657104
LA_E_1067147,0.01714174449443817
LA_E_1067167,0.03586697578430176
LA_E_1067293,0.03286559134721756
LA_E_1067431,0.03849977254867554
LA_E_1067788,0.0885886400938034
LA_E_1067961,0.1388189047574997
LA_E_1067972,0.023865824565291405
LA_E_1068272,0.026262080296874046
LA_E_1068487,0.03223147988319397
LA_E_1068497,0.4898041784763336
LA_E_1068650,0.028827929869294167
LA_E_1068661,0.024349911138415337
LA_E_1068698,0.03151024878025055
LA_E_1068790,0.024516599252820015
LA_E_1068813,0.023713361471891403
LA_E_1069211,0.027887210249900818
LA_E_1069271,0.02556018903851509
LA_E_1069304,0.19351670145988464
LA_E_1069429,0.029216160997748375
LA_E_1069633,0.959355354309082
LA_E_1069679,0.1681547611951828
LA_E_1069930,0.20177824795246124
LA_E_1070131,0.03306470066308975
LA_E_1070212,0.03343382850289345
LA_E_1070214,0.02919735014438629
LA_E_1070216,0.059524595737457275
LA_E_1070252,0.9924213290214539
LA_E_1070257,0.9660716652870178
LA_E_1070286,0.2728841006755829
LA_E_1070406,0.020780645310878754
LA_E_1070484,0.03996700793504715
LA_E_1070594,0.022085461765527725
LA_E_1070608,0.044609423726797104
LA_E_1070670,0.032601114362478256
LA_E_1070853,0.023189382627606392
LA_E_1071014,0.5025997757911682
LA_E_1071098,0.08811459690332413
LA_E_1071391,0.06394542008638382
LA_E_1071422,0.10744968801736832
LA_E_1071481,0.26836979389190674
LA_E_1071484,0.9805101156234741
LA_E_1071690,0.3439004123210907
LA_E_1071871,0.027660822495818138
LA_E_1072125,0.03070400096476078
LA_E_1072407,0.14205124974250793
LA_E_1072439,0.021737881004810333
LA_E_1072624,0.01842319965362549
LA_E_1072722,0.10688230395317078
LA_E_1072727,0.12039371579885483
LA_E_1072750,0.023867417126893997
LA_E_1072832,0.028163660317659378
LA_E_1072866,0.9790300130844116
LA_E_1072972,0.1796935647726059
LA_E_1073066,0.12322305887937546
LA_E_1073132,0.10597529262304306
LA_E_1073410,0.9986183643341064
LA_E_1073455,0.027549145743250847
LA_E_1073482,0.9013110399246216
LA_E_1073502,0.06355471163988113
LA_E_1073597,0.030242040753364563
LA_E_1073690,0.029766730964183807
LA_E_1073787,0.7319913506507874
LA_E_1073838,0.03767900541424751
LA_E_1073886,0.9907744526863098
LA_E_1074126,0.031224416568875313
LA_E_1074147,0.025004912167787552
LA_E_1074199,0.03178060054779053
LA_E_1074516,0.6323516964912415
LA_E_1074577,0.03103458136320114
LA_E_1074666,0.016285045072436333
LA_E_1074686,0.4786944091320038
LA_E_1074781,0.03784102201461792
LA_E_1074929,0.029626885429024696
LA_E_1074998,0.028230220079421997
LA_E_1075009,0.0293013546615839
LA_E_1075010,0.025060834363102913
LA_E_1075085,0.2765573263168335
LA_E_1075160,0.03513601794838905
LA_E_1075239,0.5544112920761108
LA_E_1075457,0.033902037888765335
LA_E_1075485,0.0218731090426445
LA_E_1075596,0.028134001418948174
LA_E_1075914,0.29531118273735046
LA_E_1076018,0.021697258576750755
LA_E_1076045,0.08446071296930313
LA_E_1076063,0.025722447782754898
LA_E_1076078,0.02286728285253048
LA_E_1076103,0.03614649176597595
LA_E_1076180,0.0238469447940588
LA_E_1076208,0.030785448849201202
LA_E_1076348,0.0253358855843544
LA_E_1076391,0.026696454733610153
LA_E_1076515,0.07507465779781342
LA_E_1076870,0.021946914494037628
LA_E_1076953,0.7505552768707275
LA_E_1077095,0.20689666271209717
LA_E_1077114,0.02673564851284027
LA_E_1077205,0.02908211760222912
LA_E_1077246,0.03272032365202904
LA_E_1077325,0.03672212362289429
LA_E_1077496,0.9931736588478088
LA_E_1077605,0.9730409979820251
LA_E_1077784,0.9943787455558777
LA_E_1077911,0.19862505793571472
LA_E_1078042,0.025831399485468864
LA_E_1078263,0.04003487899899483
LA_E_1078614,0.0186286773532629
LA_E_1078880,0.9293763041496277
LA_E_1078996,0.01916828192770481
LA_E_1079022,0.04284251853823662
LA_E_1079026,0.032733023166656494
LA_E_1079089,0.5294318199157715
LA_E_1079212,0.07474903762340546
LA_E_1079373,0.04340606927871704
LA_E_1079389,0.08526595681905746
LA_E_1079546,0.8974435925483704
LA_E_1080014,0.26837998628616333
LA_E_1080138,0.026491804048419
LA_E_1080267,0.056937772780656815
LA_E_1080305,0.03696173056960106
LA_E_1080408,0.07672354578971863
LA_E_1080447,0.051881298422813416
LA_E_1080637,0.01701134815812111
LA_E_1080675,0.030385155230760574
LA_E_1080821,0.9048483967781067
LA_E_1080945,0.027478080242872238
LA_E_1080960,0.02077999711036682
LA_E_1080991,0.03004901297390461
LA_E_1081421,0.1181703731417656
LA_E_1081523,0.035235848277807236
LA_E_1081546,0.18589156866073608
LA_E_1081565,0.18362203240394592
LA_E_1081813,0.27347812056541443
LA_E_1081992,0.031305622309446335
LA_E_1082089,0.27683186531066895
LA_E_1082164,0.07664373517036438
LA_E_1082269,0.17619487643241882
LA_E_1082271,0.9943220615386963
LA_E_1082372,0.022920597344636917
LA_E_1082439,0.7110031247138977
LA_E_1082451,0.04053578898310661
LA_E_1082538,0.021446721628308296
LA_E_1082676,0.029020164161920547
LA_E_1082775,0.16349007189273834
LA_E_1082906,0.26464128494262695
LA_E_1082921,0.9122766256332397
LA_E_1082973,0.035389792174100876
LA_E_1083009,0.9929428696632385
LA_E_1083022,0.02855677902698517
LA_E_1083304,0.10359343886375427
LA_E_1083381,0.8601945042610168
LA_E_1083393,0.8173113465309143
LA_E_1083404,0.03455144539475441
LA_E_1083760,0.42729511857032776
LA_E_1083775,0.0450681708753109
LA_E_1083805,0.9831249713897705
LA_E_1083834,0.04077349603176117
LA_E_1084093,0.6975619196891785
LA_E_1084114,0.21439535915851593
LA_E_1084124,0.029562927782535553
LA_E_1084207,0.03145537152886391
LA_E_1084341,0.11360733211040497
LA_E_1084368,0.03067719377577305
LA_E_1084475,0.12338527292013168
LA_E_1084527,0.2733560800552368
LA_E_1084618,0.08678053319454193
LA_E_1084786,0.025172758847475052
LA_E_1085160,0.04422774910926819
LA_E_1085191,0.021734513342380524
LA_E_1085264,0.03100195899605751
LA_E_1085318,0.052429940551519394
LA_E_1085519,0.11325378715991974
LA_E_1085716,0.8374072313308716
LA_E_1085979,0.026394303888082504
LA_E_1086100,0.022837195545434952
LA_E_1086117,0.9962792992591858
LA_E_1086548,0.9659956693649292
LA_E_1086706,0.026562847197055817
LA_E_1086813,0.04234236106276512
LA_E_1086905,0.046604372560977936
LA_E_1087067,0.03372569754719734
LA_E_1087456,0.7150802612304688
LA_E_1087500,0.861590564250946
LA_E_1087545,0.5340454578399658
LA_E_1087738,0.7996583580970764
LA_E_1087821,0.9903544187545776
LA_E_1087830,0.15449698269367218
LA_E_1087891,0.08600299060344696
LA_E_1088071,0.09194599092006683
LA_E_1088448,0.024116430431604385
LA_E_1088504,0.24520404636859894
LA_E_1088539,0.03005439043045044
LA_E_1088619,0.04314866662025452
LA_E_1088769,0.047892939299345016
LA_E_1088875,0.3610535264015198
LA_E_1089140,0.03027096763253212
LA_E_1089148,0.021456966176629066
LA_E_1089185,0.031228646636009216
LA_E_1089229,0.16567935049533844
LA_E_1089507,0.7861753106117249
LA_E_1089604,0.019020725041627884
LA_E_1089628,0.9849923849105835
LA_E_1089641,0.03631185367703438
LA_E_1089951,0.049386683851480484
LA_E_1090319,0.020972076803445816
LA_E_1090339,0.9296577572822571
LA_E_1090690,0.03100011497735977
LA_E_1091007,0.9633671641349792
LA_E_1091037,0.1819683015346527
LA_E_1091053,0.025701388716697693
LA_E_1091077,0.04802063852548599
LA_E_1091093,0.027226775884628296
LA_E_1091309,0.03332946449518204
LA_E_1091373,0.02405591867864132
LA_E_1091453,0.029263122007250786
LA_E_1091485,0.025137048214673996
LA_E_1091928,0.024585651233792305
LA_E_1092011,0.9974599480628967
LA_E_1092028,0.17864856123924255
LA_E_1092053,0.4507780373096466
LA_E_1092068,0.11787394434213638
LA_E_1092222,0.3330857455730438
LA_E_1092415,0.0313742570579052
LA_E_1092502,0.026894377544522285
LA_E_1092523,0.032614417374134064
LA_E_1092528,0.03767157718539238
LA_E_1092535,0.6916981339454651
LA_E_1092617,0.026185953989624977
LA_E_1092833,0.022616684436798096
LA_E_1092886,0.029787050560116768
